1,2,3,4
2.512,1246.062,2.64,0.0
2.512,1247.059,3.334,0.0
2.512,1248.051,3.993,0.0
2.512,1249.044,4.663,0.0
2.512,1250.062,5.507,0.0
2.512,1251.068,6.259,0.0
2.512,1252.067,0.686,0.0
2.512,1253.068,1.415,0.0
2.512,1254.058,2.063,0.0
2.512,1255.061,2.797,0.0
2.512,1256.066,3.547,0.0
2.512,1257.067,4.27,0.0
2.512,1258.074,5.036,0.0
2.512,1259.066,5.701,0.0
2.512,1260.061,0.098,0.0
2.512,1261.051,0.746,0.0
2.512,1262.056,1.493,0.0
2.512,1263.064,2.27,0.0
2.512,1264.062,2.969,0.0
2.512,1265.049,3.601,0.0
2.512,1266.055,4.357,0.0
2.512,1267.049,5.029,0.0
2.512,1268.045,5.718,0.0
2.512,1269.065,0.297,0.0
2.512,1270.062,0.991,0.0
2.512,1271.06,1.695,0.0
2.512,1272.061,2.416,0.0
2.512,1273.062,3.139,0.0
2.512,1274.057,3.82,0.0
2.512,1275.063,4.583,0.0
2.512,1276.06,5.28,0.0
2.512,1277.067,6.04,0.0
2.512,1278.064,0.456,0.0
2.512,1279.057,1.126,0.0
2.512,1280.062,1.873,0.0
2.512,1281.065,2.61,0.0
2.512,1282.073,3.382,0.0
2.512,1283.084,4.18,0.0
2.512,1284.079,4.863,0.0
2.512,1285.089,5.648,0.0
2.512,1286.089,0.08,0.0
2.512,1287.086,0.774,0.0
2.512,1288.097,1.57,0.0
2.512,1289.099,2.306,0.0
2.512,1290.087,2.936,0.0
2.512,1291.083,3.627,0.0
2.512,1292.073,4.275,0.0
2.512,1293.08,5.036,0.0
2.512,1294.088,5.81,0.0
2.512,1295.085,0.223,0.0
2.512,1296.093,0.992,0.0
2.512,1297.094,1.718,0.0
2.512,1298.082,2.35,0.0
2.512,1299.071,2.993,0.0
2.512,1300.081,3.78,0.0
2.512,1301.078,4.472,0.0
2.512,1302.074,5.16,0.0
2.512,1303.065,5.819,0.0
2.512,1304.07,0.286,0.0
2.512,1305.061,0.942,0.0
2.512,1306.059,1.644,0.0
2.512,1307.078,2.488,0.0
2.512,1308.075,3.187,0.0
2.512,1309.064,3.824,0.0
2.512,1310.061,4.523,0.0
2.512,1311.063,5.255,0.0
2.512,1312.057,5.927,0.0
2.512,1313.067,0.431,0.0
2.512,1314.069,1.163,0.0
2.512,1315.062,1.827,0.0
2.512,1316.069,2.599,0.0
2.512,1317.058,3.239,0.0
2.512,1318.051,3.906,0.0
2.512,1319.059,4.674,0.0
2.512,1320.066,5.441,0.0
2.512,1321.064,6.148,0.0
2.512,1322.063,0.572,0.0
2.512,1323.068,1.322,0.0
2.512,1324.057,1.962,0.0
2.512,1325.057,2.677,0.0
2.512,1326.058,3.406,0.0
2.512,1327.065,4.167,0.0
2.512,1328.056,4.826,0.0
2.512,1329.054,5.527,0.0
2.512,1330.05,6.218,0.0
2.512,1331.057,0.699,0.0
2.512,1332.068,1.492,0.0
2.512,1333.068,2.21,0.0
2.512,1334.061,2.877,0.0
2.512,1335.07,3.656,0.0
2.512,1336.063,4.329,0.0
2.512,1337.058,5.009,0.0
2.512,1338.077,5.858,0.0
2.512,1339.069,0.234,0.0
2.512,1340.066,0.928,0.0
2.512,1341.066,1.646,0.0
2.512,1342.064,2.353,0.0
2.512,1343.056,3.009,0.0
2.512,1344.059,3.748,0.0
2.512,1345.069,4.533,0.0
2.512,1346.066,5.232,0.0
2.512,1347.068,5.961,0.0
2.512,1348.061,0.347,0.0
2.512,1349.053,1.006,0.0
2.512,1350.048,1.689,0.0
2.512,1351.061,2.493,0.0
2.512,1352.059,3.198,0.0
2.512,1353.05,3.854,0.0
2.512,1354.057,4.62,0.0
2.512,1355.049,5.279,0.0
2.512,1356.047,5.981,0.0
2.512,1357.06,0.504,0.0
2.512,1358.065,1.257,0.0
2.512,1359.062,1.959,0.0
2.512,1360.066,2.698,0.0
2.512,1361.06,3.376,0.0
2.512,1362.064,4.118,0.0
2.512,1363.073,4.903,0.0
2.512,1364.074,5.626,0.0
2.512,1365.083,0.12,0.0
2.512,1366.082,0.83,0.0
2.512,1367.073,1.48,0.0
2.512,1368.064,2.139,0.0
2.512,1369.071,2.905,0.0
2.512,1370.075,3.645,0.0
2.512,1371.072,4.344,0.0
2.512,1372.061,4.984,0.0
2.512,1373.067,5.739,0.0
2.512,1374.06,0.126,0.0
2.512,1375.055,0.811,0.0
2.512,1376.07,1.629,0.0
2.512,1377.072,2.36,0.0
2.512,1378.062,3.008,0.0
2.512,1379.062,3.726,0.0
2.512,1380.055,4.396,0.0
2.512,1381.064,5.17,0.0
2.512,1382.077,5.979,0.0
2.512,1383.076,0.406,0.0
2.512,1384.074,1.11,0.0
2.512,1385.083,1.887,0.0
2.512,1386.07,2.514,0.0
2.512,1387.059,3.157,0.0
2.512,1388.059,3.874,0.0
2.512,1389.067,4.643,0.0
2.512,1390.066,5.356,0.0
2.512,1391.062,6.047,0.0
2.512,1392.069,0.527,0.0
2.512,1393.067,1.229,0.0
2.512,1394.067,1.947,0.0
2.512,1395.076,2.727,0.0
2.512,1396.082,3.482,0.0
2.512,1397.072,4.133,0.0
2.512,1398.069,4.829,0.0
2.512,1399.058,5.467,0.0
2.512,1400.063,6.22,0.0
2.512,1401.185,1.508,0.0
2.512,1401.527,3.9,0.0
2.512,1402.073,1.442,0.0
2.512,1402.729,6.027,0.0
2.512,1403.487,5.051,0.0
2.512,1404.355,4.845,0.0
2.512,1405.297,5.158,0.0
2.512,1406.323,6.058,0.0
2.512,1407.417,1.145,0.0
2.512,1408.545,2.757,0.0
2.512,1409.703,4.581,0.0
2.512,1410.899,0.39,0.0
2.512,1412.088,2.429,0.0
2.512,1413.295,4.591,0.0
2.512,1414.502,0.476,0.0
2.512,1415.689,2.503,0.0
2.512,1416.868,4.475,0.0
2.512,1418.023,6.277,0.0
2.512,1419.173,1.762,0.0
2.512,1420.302,3.379,0.0
2.512,1421.398,4.768,0.0
2.512,1422.47,5.991,0.0
2.512,1423.531,0.849,0.0
2.512,1424.566,1.812,0.0
2.512,1425.594,2.725,0.0
2.512,1426.623,3.642,0.0
2.512,1427.625,4.371,0.0
2.512,1428.611,4.995,0.0
2.512,1429.596,5.605,0.0
2.512,1430.581,6.213,0.0
2.512,1431.554,0.462,0.0
2.512,1432.533,1.03,0.0
2.512,1433.495,1.485,0.0
2.512,1434.469,2.018,0.0
2.512,1435.45,2.601,0.0
2.512,1436.416,3.08,0.0
2.512,1437.386,3.589,0.0
2.512,1438.379,4.25,0.0
2.512,1439.356,4.81,0.0
2.512,1440.337,5.393,0.0
2.512,1441.32,5.988,0.0
2.512,1442.312,0.372,0.0
2.512,1443.3,0.998,0.0
2.512,1444.294,1.673,0.0
2.512,1445.3,2.437,0.0
2.512,1446.303,3.173,0.0
2.512,1447.291,3.803,0.0
2.512,1448.29,4.518,0.0
2.512,1449.284,5.19,0.0
2.512,1450.286,5.924,0.0
2.512,1451.3,0.45,0.0
2.512,1452.3,1.168,0.0
2.512,1453.307,1.937,0.0
2.512,1454.312,2.684,0.0
2.512,1455.308,3.376,0.0
2.512,1456.307,4.083,0.0
2.512,1457.327,4.943,0.0
2.512,1458.326,5.653,0.0
2.512,1459.326,0.087,0.0
2.512,1460.327,0.811,0.0
2.512,1461.326,1.518,0.0
